StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1. Metadata_Browser,Q1. Metadata_Version,Q1. Metadata_Operating System,Q1. Metadata_Resolution,Q2. Time_First Click,Q2. Time_Last Click,Q2. Time_Page Submit,Q2. Time_Click Count,Q3. Consent,"Q10. GS1, Time_First Click","Q10. GS1, Time_Last Click","Q10. GS1, Time_Page Submit","Q10. GS1, Time_Click Count","Q12. GS1, Option","Q13. GS1, Rating","Q13. GS1, Rationale","Q10. GS2, Time_First Click","Q10. GS2, Time_Last Click","Q10. GS2, Time_Page Submit","Q10. GS2, Time_Click Count","Q12. GS2, Option","Q13. GS2, Rating","Q14. GS2, Rationale","Q10. GS3, Time_First Click","Q10. GS3, Time_Last Click","Q10. GS3, Time_Page Submit","Q10. GS3, Time_Click Count","Q12. GS3, Option.","Q13. GS3, Rating","Q14. GS3, Rationle","Q10. LS1, Time_First Click","Q10. LS1, Time_Last Click","Q10. LS1, Time_Page Submit","Q10. LS1, Time_Click Count","Q12. LS1, Option","Q13. LS1, Rating","Q14. LS1, Rationale","Q10. LS2, Time_First Click","Q10. LS2, Time_Last Click","Q10. LS2, Time_Page Submit","Q10. LS2, Time_Click Count","Q12. LS2, Option","Q13. LS2, Rating","Q14. LS2, Rationale","Q10. LS3, Time_First Click","Q10. LS3, Time_Last Click","Q10. LS3, Time_Page Submit","Q10. LS3, Time_Click Count","Q12. LS3, Option","Q13. LS3, Rating","Q14. LS3, Rationale",Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q. NEP_1,Q. NEP_2,Q. NEP_3,Q. NEP_4,Q. NEP_5,Q. NEP_6,Q. NEP_7,Q. NEP_8,Q. NEP_9,"Q4. Dem, Time1_First Click","Q4. Dem, Time1_Last Click","Q4. Dem, Time1_Page Submit","Q4. Dem, Time1_Click Count",Q5. Age,Q6. Gender,Q6. Gender_4_TEXT,Q8. Ethnicity,Q8. Ethnicity_6_TEXT,"Q7. Dem, Time2_First Click","Q7. Dem, Time2_Last Click","Q7. Dem, Time2_Page Submit","Q7. Dem, Time2_Click Count",Q9. Education,Q10. Country,Q10. Student,Q91,Q63,Condition
7/18/23 2:01,7/18/23 2:07,IP Address,100,320,TRUE,7/18/23 2:07,R_2VqACMPK4Bnb4KE,anonymous,EN,0.899999976,Chrome,98.0.4758.102,Android 11,360x780,17.817,19.904,20.7,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.916,20.194,20.222,14,Proposal A,2: Preference for Proposal A,,1.743,13.531,14.162,12,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,"1: Strongly
Agree",,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",0.972,1.521,2.32,2,25 - 34 years old,Female,,Black/African/Caribbean,,2.157,23.3,24.291,8,Some high school / secondary school or less,United States of America,No,I'm not sure,Yes,5
7/18/23 2:07,7/18/23 2:09,IP Address,100,115,TRUE,7/18/23 2:09,R_2xIY3JPtjjpm9Ra,anonymous,EN,0.300000012,Chrome,98.0.4758.102,Android 11,360x780,6.327,7.645,8.688,2,"Yes, I provide my consent and want to take part.",0.747,4.339,6.102,8,Proposal A,2: Preference for Proposal A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.067,10.318,11.071,13,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,"1: Strongly
Agree",,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,1.401,2.463,3.276,2,25 - 34 years old,Female,,Black/African/Caribbean,,6.802,28.625,29.595,9,Some high school / secondary school or less,United States of America,No,I'm not sure,Yes,0
7/18/23 2:09,7/18/23 2:12,IP Address,100,180,TRUE,7/18/23 2:12,R_CZBz9kbilBkv6uZ,anonymous,EN,1,Chrome,114.0.5735.196,Android 11,393x851,12.4,13.872,14.45,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,0.501,82.467,82.778,33,Proposal B,7: Strong Preference for Proposal B,For sure save the marine animals,,,,,,,,,,,,,,,0.953,13.197,13.778,19,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",8.902,9.644,10.002,2,25 - 34 years old,Female,,Asian,,2.101,13.217,14.305,7,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Cyprus,Yes,Yes,Yes,3
7/18/23 3:01,7/18/23 3:06,IP Address,100,283,TRUE,7/18/23 3:06,R_6XMOLr0Pn3rvyut,anonymous,EN,,Safari iPhone,16,iPhone,390x844,11,15.882,16.725,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.188,56.763,57.976,12,Proposal A,1: Strong Preference for Proposal A,,,,,,,,,3.825,21.147,21.662,18,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",2.42,9.893,16.101,4,55 - 64 years old,Male,,White or Caucasian,,2.195,47.727,56.149,15,Bachelor's degree,North Carolina,Yes,Yes,Yes,4
7/18/23 3:22,7/18/23 3:29,IP Address,100,421,TRUE,7/18/23 3:29,R_31Eqja5qDmGpSwG,anonymous,EN,0.699999988,Chrome,99.0.4844.88,Android 12,320x713,8.173,17.433,18.331,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.019,71.108,71.85,14,Proposal A,2: Preference for Proposal A,Option B is more likely to have more trees cut down.,,,,,,,,20.331,204.139,204.811,32,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",1.888,2.999,3.763,3,25 - 34 years old,Male,,White or Caucasian,,1.815,12.762,13.897,7,Bachelor's degree,America,No,I'm not sure,Yes,4
7/18/23 4:09,7/18/23 4:15,IP Address,100,399,TRUE,7/18/23 4:15,R_2SAelcluPCnqEC5,anonymous,EN,0.699999988,Chrome,86.0.4240.99,Android 10,360x800,9.695,26.945,28.451,8,"Yes, I provide my consent and want to take part.",,,,,,,,2,125.256,126.053,36,Proposal A,5: Slight Preference for Proposal B,It will be better to protect 300trees than to lose all 900 trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.161,45.722,46.351,15,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",5.301,6.573,8.001,2,18 - 24 years old,Male,,Black/African/Caribbean,,4.201,37.295,38.733,7,Bachelor's degree,United Kingdom,Yes,Yes,Yes,1
7/18/23 4:48,7/18/23 5:04,IP Address,100,971,TRUE,7/18/23 5:04,R_1P1QGQoH6XtiELA,anonymous,EN,0.699999988,Chrome,98.0.4758.102,Android 13,360x800,16.826,22.506,24.072,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.747,135.989,136.705,28,Proposal A,2: Preference for Proposal A,Scheme A has a high probability and the least danger.,4.893,47.397,48.804,19,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",10.259,14.467,15.152,4,25 - 34 years old,Male,,White or Caucasian,,4.073,62.369,63.798,13,Completed high school / secondary school,MA,No,Yes,Yes,5
7/18/23 7:12,7/18/23 7:16,IP Address,100,226,TRUE,7/18/23 7:16,R_1N52OX2C7i83OIG,anonymous,EN,0.400000006,Chrome,99.0.4844.88,Android 10,360x800,21.071,22.447,23.208,4,"Yes, I provide my consent and want to take part.",6.284,32.668,33.35,10,Proposal A,4: No Preference for Proposal A or B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.067,34.743,36.36,16,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,1.959,2.886,4.147,3,25 - 34 years old,Male,,Asian,,8.378,25.772,26.407,9,Associates or technical degree,United States,No,Yes,Yes,0
7/18/23 8:24,7/18/23 8:28,IP Address,100,265,TRUE,7/18/23 8:28,R_ZenOyJ5ZgEHMk25,anonymous,EN,0.699999988,Chrome,98.0.4758.102,Android 13,360x800,6.2,26.306,26.857,11,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,0.763,47.072,49.228,26,Proposal A,2: Preference for Proposal A,,,,,,,,,,,,,,,,3.7,48.582,49.112,21,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",,3: Neutral,"1: Strongly
Agree",3: Neutral,2: Somewhat Agree,3.161,4.064,4.74,3,25 - 34 years old,Male,,White or Caucasian,,0.953,18.4,19.023,9,Bachelor's degree,United States of America,No,Yes,Yes,3
7/18/23 9:33,7/18/23 9:38,IP Address,100,255,TRUE,7/18/23 9:38,R_2bZ497hcowQpXl8,anonymous,EN,0.899999976,Chrome,106.0.0.0,Windows NT 10.0,1707x1067,17.91,26.765,28.867,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,22.573,53.309,59.723,4,Proposal B,6: Preference for Proposal B,Most hopeful,,,,,,,,,,,,,,,,,,,,,,2.846,25.269,27.562,10,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",2.148,2.148,3.559,1,18 - 24 years old,Male,,White or Caucasian,,2.059,11.371,25.19,4,Bachelor's degree,USA,No,Yes,Yes,2
7/18/23 9:34,7/18/23 9:44,IP Address,100,600,TRUE,7/18/23 9:44,R_3Mfyf4ndn2XBnBY,anonymous,EN,0.400000006,Chrome,108.0.0.0,Windows NT 10.0,1707x1067,19.95,19.95,21.851,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,19.881,58.513,60.485,5,Proposal B,6: Preference for Proposal B,Most hopeful,,,,,,,,,,,,,,,,,,,,,,2.781,23.162,25.246,8,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",1.802,1.802,3.542,1,25 - 34 years old,Male,,White or Caucasian,,1.676,11.02,25.055,3,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",USA,No,Yes,Yes,2
7/18/23 10:34,7/18/23 10:37,IP Address,100,181,TRUE,7/18/23 10:37,R_3ixtW3JpdYVCFJC,anonymous,EN,0.899999976,Chrome,114.0.0.0,Windows NT 10.0,1707x960,5.724,5.724,7.244,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.2,42.011,89.191,4,Proposal B,5: Slight Preference for Proposal B,"I chose option B, because there is still some chance that none of the trees will be cleared. But it is a slight preference due to the risk of clearing even more trees than in option A.",,,,,,,,5.122,31.332,32.683,8,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2.135,2.135,3.552,1,25 - 34 years old,Female,,White or Caucasian,,2.113,9.991,11.265,4,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",Slovenia,Yes,No,Yes,4
7/18/23 16:46,7/18/23 16:50,IP Address,100,243,TRUE,7/18/23 16:50,R_1qVCaJSNGJxL5LZ,anonymous,EN,0.899999976,Safari,537.36,Android 10,360x780,18.803,21.348,22.392,4,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.348,25.117,25.254,15,Proposal A,2: Preference for Proposal A,,16.188,27.603,28.423,17,2: Somewhat Agree,3: Neutral,3: Neutral,2: Somewhat Agree,,2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,1.507,2.364,3.068,2,25 - 34 years old,Female,,Asian,,4.458,32.704,33.807,8,Completed high school / secondary school,beautiful,No,Yes,Yes,5
7/18/23 18:36,7/18/23 18:38,IP Address,100,147,TRUE,7/18/23 18:38,R_Xu0gnzx1k0HzdxT,anonymous,EN,0.899999976,Safari iPhone,16.3,iPhone,390x844,5.289,9.569,10.197,3,"Yes, I provide my consent and want to take part.",,,,,,,,5.99,26.057,37.992,8,Proposal A,3: Slight Preference for Propsal A,More chance of no trees with option B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.068,38.531,39.859,26,3: Neutral,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,,3: Neutral,3: Neutral,3: Neutral,3: Neutral,1.511,3.362,4.615,4,25 - 34 years old,Female,,White or Caucasian,,3.06,14.324,15.347,7,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",United Kingdom,No,Yes,Yes,1
7/19/23 16:55,7/19/23 16:58,IP Address,100,156,TRUE,7/19/23 16:58,R_1FEsUL1IRe6ua3r,anonymous,EN,1,Chrome,114.0.5735.196,Android 13,384x854,4.041,10.587,11.681,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,44.501,61.178,17,Proposal A,3: Slight Preference for Propsal A,At least there is a guarantee of saving 300 lives,2.736,36.539,37.732,19,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",1.556,2.225,3.273,2,35 - 44 years old,Female,,White or Caucasian,,2.233,12.955,13.763,7,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",UK,Yes,No,Yes,5
7/19/23 21:03,7/19/23 21:04,IP Address,100,55,TRUE,7/19/23 21:04,R_1i4Daf2Q3NnHOOM,anonymous,EN,0.899999976,Chrome,114.0.0.0,Windows NT 10.0,2560x1440,6.039,9.187,9.773,2,"Yes, I provide my consent and want to take part.",,,,,,,,1.836,6.633,7.157,4,Proposal A,1: Strong Preference for Proposal A,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86,2.561,3.142,8,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",1.097,1.597,1.792,2,25 - 34 years old,Male,,White or Caucasian,,1.231,8.231,8.764,3,Bachelor's degree,us,No,No,Yes,1
7/18/23 3:10,7/20/23 1:27,IP Address,100,166595,TRUE,7/20/23 1:27,R_8jgEuQnC5DmZ1vz,anonymous,EN,0.899999976,Safari iPhone,16,iPhone,390x844,12.269,14.488,14.651,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,0.896,8.179,8.188,10,Proposal A,1: Strong Preference for Proposal A,,,,,,,,,,,,,,,,,,,,,,,20.905,55.431,56.429,18,4: Somewhat Disagree,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",4.507,6.258,7.282,2,55 - 64 years old,Male,,White or Caucasian,,19.381,32.649,35.952,10,Bachelor's degree,4574 Ingram Road Greensboro,Yes,Yes,Yes,2
7/20/23 11:28,7/20/23 11:34,IP Address,100,332,TRUE,7/20/23 11:34,R_8rg1iUsAZgVMQKZ,anonymous,EN,1,Chrome,112.0.0.0,Macintosh,1440x900,3.85,3.85,4.881,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,25.927,63.429,97.48,4,Proposal B,5: Slight Preference for Proposal B,"Hard to say, but I would say that I prefer a choice with some probability. ",,,,,,,,,,,,,,,6.512,162.233,163.246,14,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",,"1: Strongly
Agree",4: Somewhat Disagree,4: Somewhat Disagree,2: Somewhat Agree,2.892,2.892,4.002,1,18 - 24 years old,Female,,Asian,,6.454,13.329,14.352,3,Bachelor's degree,Singapore,Yes,Yes,Yes,3
7/20/23 16:17,7/20/23 16:31,IP Address,100,818,TRUE,7/20/23 16:31,R_ONcUUlAo4wqVDFv,anonymous,EN,1,Edge,114.0.1823.82,Windows NT 10.0,1536x864,38.401,48.301,49.262,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,4.262,402.88,517.398,24,Proposal A,2: Preference for Proposal A,"While Option B offers a chance that all 900 people will survive, it also introduces a higher risk with a 2/3 probability that no one will survive. Given the gravity of the situation and the potential for 900 premature deaths over the next year due to respiratory illness, it is crucial to prioritize a more certain and guaranteed outcome.",,,,,,,,,,,,,,,,,,,,,,10.649,90.726,91.86,14,"5: Strongly
Disagree",2: Somewhat Agree,2: Somewhat Agree,2: Somewhat Agree,,"1: Strongly
Agree","1: Strongly
Agree",3: Neutral,3: Neutral,2.804,2.804,4.442,1,25 - 34 years old,Male,,Asian,,3.337,23.343,24.201,7,Bachelor's degree,Nepal,Yes,No,Yes,2
7/20/23 16:39,7/20/23 16:42,IP Address,100,231,TRUE,7/20/23 16:42,R_2Ybxb3ZqEdp5tG1,anonymous,EN,1,Chrome,111.0.5563.116,Android 13,412x892,7.251,9.765,11.586,3,"Yes, I provide my consent and want to take part.",,,,,,,,2.517,61,106.657,19,Proposal A,1: Strong Preference for Proposal A,There is a high chance that there are no trees saved in option B but A there is a definite 300 trees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.96,61.955,62.5,18,"1: Strongly
Agree",3: Neutral,"1: Strongly
Agree",2: Somewhat Agree,,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",1.765,2.732,3.261,2,18 - 24 years old,Male,,White or Caucasian,,4.883,15.102,16.001,6,Completed high school / secondary school,Wales ,Yes,No,Yes,1
7/20/23 16:41,7/20/23 16:46,IP Address,100,260,TRUE,7/20/23 16:46,R_0vbMvzhcHCb137r,anonymous,EN,1,Firefox,115,Windows NT 10.0,1366x768,10.909,10.909,13.26,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,32.155,55.248,93.995,4,Proposal B,5: Slight Preference for Proposal B,"If there's a chance that no one will be harmed, it is worth the try.",,,,,,,,,,,,,,,17.939,64.476,66.282,9,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,3: Neutral,,"1: Strongly
Agree",4: Somewhat Disagree,2: Somewhat Agree,2: Somewhat Agree,3.19,3.19,5.663,1,18 - 24 years old,Female,,White or Caucasian,,9.317,21.601,24.295,4,Completed high school / secondary school,Brazil,No,No,Yes,3
7/20/23 16:43,7/20/23 16:47,IP Address,100,205,TRUE,7/20/23 16:47,R_2BlJqW7fGK3y2yw,anonymous,EN,1,Chrome,114.0.0.0,Android 10,412x915,10.733,12.78,14.162,4,"Yes, I provide my consent and want to take part.",10.762,31.688,118.766,12,Proposal A,2: Preference for Proposal A,An ecosystem with 300 marine animals remaining can at least potentially recover. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.834,28.019,28.588,17,"1: Strongly
Agree",3: Neutral,"1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,1.111,1.111,1.897,1,18 - 24 years old,Male,,White or Caucasian,,2.244,8.464,9.004,5,Completed high school / secondary school,Netherlands,Yes,No,No,0
7/20/23 17:56,7/20/23 17:57,IP Address,100,43,TRUE,7/20/23 17:57,R_3rMAcRYw7vLu5JY,anonymous,EN,0.699999988,Chrome,115.0.0.0,Windows NT 10.0,1920x1080,8.352,10.976,11.748,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.853,5.853,5.854,1,,,,,,,,,,,2.001,2.001,2.001,1,,,,,,,,,,2.326,2.326,2.328,1,,,,,,1.939,1.939,1.941,1,,,,,,4
7/20/23 18:01,7/20/23 18:04,IP Address,100,143,TRUE,7/20/23 18:04,R_31pjljHKuVTdZLD,anonymous,EN,0.800000012,Chrome,108.0.0.0,Macintosh,1920x1080,9.829,17.223,18.662,3,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.416,27.957,33.081,3,Proposal A,1: Strong Preference for Proposal A,NONE,3.375,10.653,12.256,9,2: Somewhat Agree,"1: Strongly
Agree",3: Neutral,3: Neutral,,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree",2: Somewhat Agree,1.172,1.172,2.926,1,25 - 34 years old,Female,,White or Caucasian,,1.539,10.465,11.54,5,Associates or technical degree,USA,No,Yes,Yes,5
7/20/23 18:22,7/20/23 18:25,IP Address,100,179,TRUE,7/20/23 18:25,R_Di4AWZb58dyJvmp,anonymous,EN,1,Chrome,114.0.0.0,Windows NT 10.0,1536x864,6.391,6.391,6.896,1,"Yes, I provide my consent and want to take part.",13.864,76.127,76.474,4,Proposal B,6: Preference for Proposal B,Rescue is a difficult and costly matter. I prefer to save more marine life when the opportunity and cost are roughly the same.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.698,15.586,16.075,10,2: Somewhat Agree,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",,"1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree","1: Strongly
Agree",2.213,2.961,3.212,2,25 - 34 years old,Male,,Asian,,1.658,9.079,9.596,3,"Graduate or professional degree (MA, MS, MBA, PHd, JD, MD, etc.)",UK,Yes,No,Yes,0
7/20/23 19:21,7/20/23 19:26,IP Address,100,291,TRUE,7/20/23 19:26,R_1HkmXTcUuPd7nKo,anonymous,EN,1,Safari iPhone,15.6.1,iPhone,414x896,5.775,18.252,19.48,5,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,3.348,120.47,122.07,32,Proposal A,1: Strong Preference for Proposal A,2/3rd probably of all 900 people dying is too high of a risk,,,,,,,,,,,,,,,,,,,,,,10.917,76.555,77.559,18,4: Somewhat Disagree,3: Neutral,"1: Strongly
Agree",3: Neutral,,"1: Strongly
Agree",2: Somewhat Agree,2: Somewhat Agree,"1: Strongly
Agree",2.011,4.765,5.716,2,25 - 34 years old,Female,,White or Caucasian,,1.7,6.303,7.284,4,Bachelor's degree,US,No,No,Yes,2
7/20/23 19:31,7/20/23 19:45,IP Address,100,840,TRUE,7/20/23 19:45,R_3MlCuJDLKlIaReL,anonymous,EN,0.699999988,Chrome,108.0.0.0,Windows NT 10.0,1920x1080,76.245,77.243,78.043,2,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,105.721,118.392,120.142,3,Proposal A,4: No Preference for Proposal A or B,,,,,,,,,,,,,,,,111.136,275.889,275.892,13,2: Somewhat Agree,"1: Strongly
Agree",2: Somewhat Agree,"1: Strongly
Agree",,2: Somewhat Agree,,2: Somewhat Agree,3: Neutral,24.515,25.803,26.561,2,25 - 34 years old,Female,,Black/African/Caribbean,,8.088,92.151,94.837,3,Some high school / secondary school or less,America,No,Yes,Yes,3
7/20/23 19:19,7/20/23 19:45,IP Address,100,1583,TRUE,7/20/23 19:45,R_1ohdiPOZpZGmdDT,anonymous,EN,0.899999976,Chrome,108.0.0.0,Windows NT 6.1,1920x1080,44.361,44.361,45.312,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,357.99,511.493,520.865,3,Proposal A,2: Preference for Proposal A,"I would consider the company's experience and expertise in relevant areas, such as their expertise and training in installing specific products or equipment.",,,,,,,,,,,,,,,117.904,134.304,145.54,12,2: Somewhat Agree,4: Somewhat Disagree,4: Somewhat Disagree,4: Somewhat Disagree,,2: Somewhat Agree,4: Somewhat Disagree,2: Somewhat Agree,3: Neutral,8.091,10.084,11.439,2,35 - 44 years old,Female,,White or Caucasian,,2.229,10.461,11.641,3,Bachelor's degree,Britain,Yes,Yes,Yes,3
7/20/23 19:19,7/20/23 19:45,IP Address,100,1589,TRUE,7/20/23 19:45,R_2Xo3G8tfKGHPZn3,anonymous,EN,0.899999976,Chrome,110.0.0.0,Windows NT 6.1,1920x1080,47.066,47.066,48.031,1,"Yes, I provide my consent and want to take part.",,,,,,,,361.984,547.27,551.387,8,Proposal A,3: Slight Preference for Propsal A,我会关注公司提供的服务质量，包括他们的响应速度、工作效率和客户支持等。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.764,109.702,111.499,8,"1: Strongly
Agree",3: Neutral,4: Somewhat Disagree,"1: Strongly
Agree",,3: Neutral,3: Neutral,"5: Strongly
Disagree","1: Strongly
Agree",18.324,18.324,20.209,1,45 - 54 years old,Male,,White or Caucasian,,9.202,212.026,213.133,4,Completed high school / secondary school,Britain,Yes,Yes,Yes,1
7/20/23 19:19,7/20/23 19:48,IP Address,100,1763,TRUE,7/20/23 19:48,R_zYW0jLq4P1Gkzuh,anonymous,EN,0.400000006,Chrome,108.0.0.0,Windows NT 6.2,1920x1080,47.712,47.712,48.924,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.763,562.242,563.925,3,Proposal A,2: Preference for Proposal A,我会考虑公司所提供产品的质量和可靠性，包括他们使用的品牌和技术等。,,,,,,,,100.246,104.958,106.116,8,"1: Strongly
Agree",3: Neutral,4: Somewhat Disagree,3: Neutral,,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,3: Neutral,12.045,12.045,13.553,1,25 - 34 years old,Female,,White or Caucasian,,6.841,212.081,212.924,3,Some high school / secondary school or less,Britain,Yes,Yes,Yes,4
7/20/23 19:19,7/20/23 19:52,IP Address,100,1969,TRUE,7/20/23 19:52,R_1F2hFEAjmHWz9HL,anonymous,EN,0.800000012,Chrome,110.0.0.0,Windows NT 6.1,1920x1080,428.881,428.881,429.805,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,9.501,191.781,194.064,3,Proposal A,3: Slight Preference for Propsal A,我会评估公司的价格和提供的价值，确保他们的报价合理且与所提供的服务和产品相匹配。,,,,,,,,,,,,,,,,,,,,,,129.215,137.701,139.025,9,"1: Strongly
Agree",4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,,2: Somewhat Agree,3: Neutral,2: Somewhat Agree,2: Somewhat Agree,18.853,18.853,20.656,1,25 - 34 years old,Female,,White or Caucasian,,9.519,114.44,115.435,3,Completed high school / secondary school,Britain,Yes,Yes,Yes,2
7/20/23 19:19,7/20/23 19:52,IP Address,100,1981,TRUE,7/20/23 19:52,R_3JFxksE5DKybdLv,anonymous,EN,0.300000012,Chrome,107.0.0.0,Windows NT 10.0,1920x1080,429.081,429.081,430.133,1,"Yes, I provide my consent and want to take part.",,,,,,,,,,,,,,,,,,,,,,11.481,234.207,236.859,3,Proposal A,2: Preference for Proposal A,我会查看公司是否持有必要的许可证和保险，以确保他们合法且符合行业标准。,,,,,,,,,,,,,,,96.17,101.233,102.621,8,"1: Strongly
Agree",2: Somewhat Agree,4: Somewhat Disagree,3: Neutral,,4: Somewhat Disagree,3: Neutral,4: Somewhat Disagree,3: Neutral,35.521,35.521,37.156,1,45 - 54 years old,Female,,White or Caucasian,,8.035,112.779,115.03,3,Bachelor's degree,Britain,Yes,Yes,Yes,3
